"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"1","NR4A3",1.29735263734158,5.15535407323281,11.2017724921218,4.77509360160091e-07,0.0092727542649488,5.60789733788516,4
"2","CCND2",1.02455639812691,3.83338013411679,9.75144634120184,1.75212534357183e-06,0.0170122610234106,4.75097389228433,4
"3","HELZ2",0.948040165270316,3.52454996540778,9.30341439249762,2.70473641309954e-06,0.0175077588019933,4.44642850556633,4
"4","PAX2",-0.753662570613291,5.08338699599836,-8.5283036272223,5.97463139050719e-06,0.0246712423166384,3.86814728465114,4
"5","GFI1",0.745676158657559,2.5669086590207,8.29561278082032,7.66329727890866e-06,0.0246712423166384,3.68078770849954,4
"6","MAP3K1",-0.751179751187028,3.80375415085575,-8.21068527485003,8.40333856965059e-06,0.0246712423166384,3.61072872741035,4
"7","CRB2",-0.754540295909337,4.61143526717774,-8.10987496208183,9.38397063986669e-06,0.0246712423166384,3.5263781643625,4
"8","GRB10",0.774653580061118,3.05642049695201,8.03755240368248,1.01637539797676e-05,0.0246712423166384,3.46505792886865,4
"9","RND3",0.744914586384739,2.9842954708929,7.91634451892835,1.1632793080985e-05,0.0250996898710719,3.36075605869703,4
"10","APOBEC3C",0.823682921270066,4.19633504967329,7.66700408798427,1.54320756580012e-05,0.0286204466014815,3.14001733644996,4
"11","TBX15",-0.832191737204114,3.95032823292465,-7.54993504079098,1.76630610058497e-05,0.0286204466014815,3.03343913378083,4
"12","ITGB8",0.67150402208362,3.21552944745135,7.5488138212083,1.76860476449754e-05,0.0286204466014815,3.03240914762251,4
"13","CCND1",0.849408381483091,4.08685494280691,7.33407711714781,2.27477383923155e-05,0.0339798716800288,2.83186049253326,4
"14","TAB3",-1.02350736756839,3.68288954047153,-7.20345738904544,2.65795695027694e-05,0.03686776144102,2.70662108612586,4
"15","AMOTL1",-0.687753005386786,3.88229027977099,-7.11736688391545,2.9483689116247e-05,0.0381695839298933,2.62270541734795,4
"16","SCAF11",-0.618719705534745,3.76405578585238,-6.99665089670944,3.41484404223512e-05,0.0414455352851023,2.50317581144987,4
"17","MYC",-0.607725047783453,4.82809749956461,-6.79275482860347,4.39389684409582e-05,0.0474942460769594,2.29625403218453,4
"18","NR1D1",0.718164286486728,2.62654214335602,6.75133525296951,4.62764795005817e-05,0.0474942460769594,2.2534355578933,4
"19","GK5",0.686433921320668,3.55387602676315,6.74801692425896,4.64694719327581e-05,0.0474942460769594,2.24999357949657,4
"20","FOXP4",-0.591108022524188,5.12279234606332,-6.68916233545623,5.00407310871163e-05,0.0485870478490356,2.18865936098449,4
"21","EGR3",0.660306951509248,4.17617486747341,6.61116816017516,5.52366460502962e-05,0.0510781156976525,2.10653864037298,4
"22","SLC36A2",-0.63568547184288,4.11617493162474,-6.51404540494634,6.25346897336177e-05,0.0551982336335056,2.0029255986305,4
