"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"33","ETS1",-0.795805799403648,5.86217401510377,-22.7352416719754,2.4053365448117e-05,0.00109473379447259,3.76900249287719,4
"34","ZC3HAV1",-0.900789477789956,5.67210658461428,-22.7336283519866,2.4060083395002e-05,0.00109473379447259,3.76869781096685,4
"35","EP300",-0.796273582653425,5.52611683028615,-22.1720539853899,2.65483377238537e-05,0.00117343652739434,3.66099008703298,4
"36","MAML2",0.849953968212584,6.81915542195426,21.613436337473,2.93511854454496e-05,0.0012288699528981,3.55047697833299,4
"37","ERBB3",0.808235208930914,6.44546046491679,21.5764047197374,2.95497850326004e-05,0.0012288699528981,3.54302811034599,4
"38","EPAS1",-1.11480093615947,5.08452683092885,-21.3907157179504,3.05713659445916e-05,0.0012288699528981,3.50544160540181,4
"39","PDE3A",-0.836120703878892,5.70710706313859,-21.3186152493808,3.09799147789438e-05,0.0012288699528981,3.49074060444192,4
"40","ETS2",-0.809554532630249,5.54156122298298,-21.1546853545952,3.19345206233438e-05,0.00123506758510782,3.45709114635515,4
"41","SYNCRIP",-0.788205275911693,5.65893786646926,-20.7439644779728,3.44929232143161e-05,0.00127708416539697,3.37138615442087,4
"42","NEUROD2",-0.776744866561891,5.98308906873995,-20.7166554707349,3.46719682913206e-05,0.00127708416539697,3.36561550815274,4
"43","TAGAP",-0.723448071550922,5.78529335074766,-20.5841473581662,3.55574164946502e-05,0.00127924007714474,3.33748553411831,4
"44","ZNF431",-0.755528722826325,6.68397982402664,-20.1737674024303,3.84851816561006e-05,0.00135310400049972,3.24897759326418,4
"45","PHLDA2",-1.19839576291185,5.0607581337463,-19.765464869311,4.17034934714291e-05,0.0014336734311178,3.15877280239469,4
"46","OVOL2",-0.838208599827063,5.72357388709011,-19.5508589513347,4.35301445596517e-05,0.00146393768769089,3.11047533222236,4
"47","PTEN",-0.811053354215777,5.58400842566271,-19.2445095934085,4.63145878368842e-05,0.00152443973156723,3.04044277898666,4
"48","IFI16",-0.776540741144204,5.86024270616519,-18.0437223918524,5.96330601455803e-05,0.00192192383427527,2.75289549128488,4
"49","EGFR",0.731364186167315,6.51903199702668,17.7949637495406,6.29682001077423e-05,0.00198799603197301,2.69057343920265,4
"50","SLC13A2",-0.757850072941945,5.68387071195897,-17.6115729801255,6.55772373710744e-05,0.00200336669785374,2.64398920843654,4
"51","ERN2",-1.01067694338546,5.65278578369559,-17.4245143855138,6.8379158286504e-05,0.00200336669785374,2.5959025796829,4
"52","SOX9",-0.887682447277487,5.79466784243202,-17.3101310217715,7.01663846542521e-05,0.00200336669785374,2.56620956634938,4
"53","CEBPA",-1.48801217646557,5.14626054481833,-17.2705526749561,7.07983593851722e-05,0.00200336669785374,2.5558836893009,4
"54","CEBPA-DT",-1.48801217646557,5.14626054481833,-17.2705526749561,7.07983593851722e-05,0.00200336669785374,2.5558836893009,4
"55","BMPR2",-0.93639240080662,5.15733076937029,-17.0784989572795,7.3968033260494e-05,0.00200336669785374,2.50539569986642,4
"56","PTMS",-0.95155911996956,5.34445329435802,-17.0566958350023,7.43389881071123e-05,0.00200336669785374,2.49962362018276,4
"57","SDC4",-0.738635050373162,5.84819205869682,-17.0449006086839,7.45406393614066e-05,0.00200336669785374,2.49649753569077,4
"58","CMTR1",-0.648143146289926,6.08075823804223,-17.0118072898209,7.51100636557962e-05,0.00200336669785374,2.4877138288567,4
"59","FOXA1",-1.21808360900524,5.06574881952185,-16.9009057723821,7.70583706935433e-05,0.0020204966010663,2.45813758855071,4
"60","BHLHA15",-0.997987021580359,5.65337805674965,-16.7330683677373,8.01286214860824e-05,0.00206259292835734,2.41296091137852,4
"61","MIR1281",-0.862525030695832,5.39529754862045,-16.6695454979114,8.13304257464757e-05,0.00206259292835734,2.39573011221856,4
"62","PML",-0.965396257316862,5.73697175197025,-16.2770159224237,8.9278410969782e-05,0.00212114022732426,2.28760518042498,4
"63","UBE2D1",-0.879202635492557,5.55072448003228,-16.2376246939464,9.01285822364872e-05,0.00212114022732426,2.27659489294693,4
"64","OAS1",-0.572712065553782,5.09473413539838,-16.1988445885573,9.09754672032368e-05,0.00212114022732426,2.26572646391439,4
"65","RUNX1",-1.08909045954519,5.50385209175027,-16.1919340400723,9.11274227584707e-05,0.00212114022732426,2.26378670274624,4
"66","PTPN22",-0.956136231340088,6.09131213273323,-16.1851286926737,9.12773750740904e-05,0.00212114022732426,2.26187557484929,4
"67","ZNF725P",-0.876472180356482,5.96519624317151,-16.0578730411949,9.4139026771904e-05,0.00212114022732426,2.22597402917647,4
"68","SEC14L2",-0.566537320222106,6.0278135142609,-16.0512165828344,9.42917767439603e-05,0.00212114022732426,2.22408744972625,4
"69","NRP2",-0.928950331631777,5.70723539959879,-15.9607004503109,9.63999703224909e-05,0.00212114022732426,2.19834720498085,4
"70","SP100",-1.21972108065145,5.45554365525518,-15.9325969030178,9.7066478850211e-05,0.00212114022732426,2.19072101228141,4
"71","RND1",-0.604034566355493,6.29847691297233,-15.9207014442186,9.73503271751924e-05,0.00212114022732426,2.18692125350758,4
"72","VASN",-1.06318500882509,5.68525807801101,-15.6423706077214,0.000104297990930524,0.00219394025736252,2.10652902396257,4
"73","HIC1",-0.717330041394461,5.49631846997828,-15.6260794629584,0.000104723542600621,0.00219394025736252,2.10177495483348,4
"74","RALY",-0.820300704091905,5.49669913106771,-15.6175932522274,0.000104946075659228,0.00219394025736252,2.09929636205062,4
"75","PITPNA",-0.540770110104249,5.94377729272063,-15.453142421515,0.000109377459893004,0.00225609240605969,2.050971303476,4
"76","KRT18",-0.912579584868298,5.19226055921644,-15.3538378983217,0.000112166802053748,0.00226077211915426,2.02151683416001,4
"77","CAPN6",-0.811092457306933,6.10880908599003,-15.3018738016325,0.000113661830108784,0.00226077211915426,2.00602090323721,4
"78","ASPM",-0.695674607699728,5.90942585952051,-15.2514417210935,0.000115136654068314,0.00226077211915426,1.99092687048421,4
"79","CUL3",-0.555637030645417,6.21905814447591,-15.2408339674429,0.00011544990136599,0.00226077211915426,1.98774510900491,4
"80","LOC105375284",1.80225856217546,7.23890277661562,15.1724588406265,0.000117494770788308,0.00227205513011891,1.96717818279056,4
"81","WT1",-0.769105897302521,5.5612421870211,-15.0137510967423,0.000122418374885735,0.0023229563884003,1.91904867528206,4
"82","CCNE2",-0.971113557385431,5.46219090441568,-14.9914660596967,0.000123130202875776,0.0023229563884003,1.91224635147521,4
"83","ZNF622",-0.798227699962478,5.96216877764806,-14.9246463386101,0.000125295767432514,0.00232819525830728,1.8917842947805,4
"84","SQSTM1",-0.717843587893285,5.86289845371586,-14.861148352531,0.00012739792702908,0.00232819525830728,1.87224730614162,4
"85","DINOL",-0.828662968616383,4.80486144453785,-14.7952462906564,0.000129626461367241,0.00232819525830728,1.85187491985138,4
"86","PRDM1",-1.28135206122687,5.05333432649152,-14.7814321458639,0.000130099754325659,0.00232819525830728,1.84759210393099,4
"87","PIGF",-0.619493107042727,5.6424307219827,-14.757270574684,0.000130932765011463,0.00232819525830728,1.84009086017876,4
"88","TTK",-0.548109244836142,6.01442002583161,-14.6798876295167,0.000133645884934939,0.00233188451018152,1.81597690481552,4
"89","NQO1",-0.580029891649902,6.02018177705971,-14.6655864457983,0.00013415495889215,0.00233188451018152,1.81150538441567,4
"90","NBPF18P",-0.510322976873704,5.87811696171644,-14.44100837361,0.000142476141308204,0.00242209440223946,1.74066493971096,4
"91","S100A10",-0.510322976873704,5.87811696171644,-14.44100837361,0.000142476141308204,0.00242209440223946,1.74066493971096,4
"92","SGCE",-0.693334943508374,5.92552100166787,-14.3642668200706,0.000145466628562343,0.00244605298245591,1.71618605436858,4
"93","TP53",-0.58248979263003,6.01532876153204,-14.238384438238,0.000150543795447055,0.00250420700598487,1.67572722990657,4
"94","RAB7B",-0.966122490757006,5.86618057304012,-14.1476068171246,0.000154342914256319,0.00254009030164389,1.64631296342322,4
"95","GLIS3",0.525010475916948,6.79465864041914,14.0821359751892,0.000157157418862436,0.0025591844945283,1.62497336824897,4
"96","SEMA3E",0.543235267815526,6.89856064480127,13.8493831272117,0.000167696630513862,0.00270236132713484,1.54824481580899,4
"97","GOLGA8R",-0.618984941046886,6.15743018044397,-13.6947391450457,0.000175189502399841,0.00279400165167581,1.49650407539526,4
"98","PEG10",-0.701724823290745,5.91928095277872,-13.6335510567608,0.000178269321324485,0.00281410857233652,1.47586065561523,4
"99","MXI1",-0.734192275284967,5.49730925041453,-13.5973930645161,0.000180121073775858,0.00281461920334598,1.4636156846052,4
"100","ZCCHC12",-0.489657403774178,5.96435081734876,-13.5273497202415,0.000183776993501606,0.00284074734379437,1.43979719397089,4
"101","FOXO4",-0.75754996208584,5.58417553866937,-13.4955800425427,0.000185465728327881,0.00284074734379437,1.42895084688785,4
"102","NPM1",-1.38895801293214,4.72211666418464,-13.3916552142576,0.000191126931682342,0.00289875846384886,1.39328133278066,4
"103","TANC1",-0.869682786036353,5.62347734727309,-13.3226772575562,0.000195003796710726,0.00292884343215042,1.36944512647481,4
"104","CRIPT",-0.492760342441563,5.91704642561028,-12.9617746462575,0.000216967558392024,0.00316884395316637,1.24258109361621,4
"105","CDKN2C",-0.650005600215167,5.46234367246722,-12.9418331817799,0.000218268977801061,0.00316884395316637,1.23546389557433,4
"106","NR2F1",-0.484805622047404,6.32251974801225,-12.9358070961366,0.000218664167085671,0.00316884395316637,1.23331090623756,4
"107","LATS2",-1.30728565047846,5.20175214552189,-12.9147518526829,0.0002200519923127,0.00316884395316637,1.22578010050384,4
"108","RN7SL484P",-0.924267758919912,6.43451292554608,-12.8970837668938,0.000221225046504181,0.00316884395316637,1.21945088617509,4
"109","CSTF1",-0.81490803999307,5.73719940660066,-12.7828320417543,0.000229002026596818,0.00322379215500665,1.17830322905945,4
"110","IFFO2",-0.523915160834256,5.54942328263386,-12.7795716963151,0.000229228918584829,0.00322379215500665,1.17712340584187,4
"111","FATE1",-0.57595829996931,6.24623737226222,-12.4637150107493,0.000252605275714268,0.00347420295377029,1.06131717583508,4
"112","GPR32",-1.0034663053575,5.78729237830402,-12.4609348140262,0.000252823919640472,0.00347420295377029,1.06028439239752,4
"113","CD74",0.523028246935632,6.72601303928156,12.4489168317426,0.000253771773610887,0.00347420295377029,1.05581722758798,4
"114","TRAIP",-0.581674210723891,6.02741909577484,-12.4172722625381,0.00025628885282182,0.00347788469574873,1.04403337664739,4
"115","GOLGA8K",-0.470548099017002,6.3081266569768,-12.3057161989491,0.000265414378221769,0.0035579379447405,1.00224325292959,4
"116","IGF2BP3",-0.485172941480997,5.504005795154,-12.2356678671911,0.000271352046182943,0.0035579379447405,0.975802281561982,4
"117","CDC20",-0.466382279680937,6.01650300834948,-12.2352537478577,0.000271387638965339,0.0035579379447405,0.975645501918263,4
"118","CDC20-DT",-0.466382279680937,6.01650300834948,-12.2352537478577,0.000271387638965339,0.0035579379447405,0.975645501918263,4
"119","SMAD9",-0.46137712702422,5.78488074775006,-12.1535510263478,0.000278525193139513,0.00362082751081366,0.944606769510904,4
"120","ISG20",-0.906027139422449,5.3281733877883,-12.0645473930745,0.000286568990398749,0.00367361122097464,0.910549512060377,4
"121","PAX2",0.616640104644705,7.10390149457815,12.0562363033046,0.000287334814310233,0.00367361122097464,0.907356119635387,4
"122","ZNF337-AS1",-0.435082603783961,6.49470863790375,-11.8102893375416,0.000311198803054708,0.00394610285512814,0.811820964671615,4
"123","TGFA",-0.79672395361198,5.90314380040115,-11.7462438317718,0.000317814606034889,0.00399722923199978,0.786609649678126,4
"124","KLLN",-0.578237259746388,5.76872715945155,-11.7072381028773,0.000321929837542634,0.00401633434418108,0.771186438319185,4
"125","LRRC15",-0.652883079132555,5.81688541807975,-11.539948871148,0.000340351425777683,0.0041707722585306,0.704440612381597,4
"126","KIF2C",-0.663042893228553,5.53765291317047,-11.5177340047159,0.000342895482820354,0.0041707722585306,0.69550340402103,4
"127","SPRED2",-0.504203581490168,6.0377524728332,-11.4996200132856,0.000344987467377887,0.0041707722585306,0.688203063095812,4
"128","GOLGA8O",-0.591306799172412,6.1752610051428,-11.4987099828458,0.000345092985838343,0.0041707722585306,0.687835993171551,4
"129","MKI67",-0.435997596447397,6.06431380760909,-11.427030323468,0.000353532151467685,0.00423964525829851,0.658830450661209,4
"130","LRIG1",-0.742340307891319,5.63810633824634,-11.3522572492581,0.00036261139908466,0.00431507564910745,0.628376281133124,4
"131","TTC6",-1.18749622648435,5.11790578821493,-11.2761790877773,0.000372149285604156,0.00439477057121854,0.597181869846833,4
"132","LDB2",-0.633289596772791,5.60152189042272,-11.1703134352324,0.000385947852899641,0.00449716324922845,0.553418694551399,4
"133","CHEK2",-0.398417539950387,6.31948229656326,-11.1425720826728,0.000389668611614638,0.00449716324922845,0.541881804935028,4
"134","HSCB",-0.398417539950387,6.31948229656326,-11.1425720826728,0.000389668611614638,0.00449716324922845,0.541881804935028,4
"135","RBMS3",-0.40394619086632,6.36266110257479,-11.1220639649781,0.000392447988782056,0.00449716324922845,0.533334439788521,4
"136","STRBP",0.395682304326809,6.42210133140407,11.0962743860809,0.000395978291689658,0.00450425306796986,0.522563355747832,4
"137","NEDD1",-1.14637666382713,5.70109746893062,-11.0321911036108,0.000404923395497631,0.00454013337117692,0.495698376192403,4
"138","PREX2",-0.414897081502084,6.19992588560727,-11.0316343926587,0.000405002201178032,0.00454013337117692,0.495455430881038,4
"139","C1QL1",-0.597760966786375,5.56656284724112,-10.8759160497173,0.000427815843273339,0.00474285489127067,0.429492820908098,4
"140","GOLGA8N",-0.544866294955817,6.15280888769385,-10.8666866638551,0.000429217637219065,0.00474285489127067,0.425553621024743,4
"141","HGF",-0.802167059800781,5.75563388822567,-10.7806284338953,0.000442567857617475,0.00482917600655417,0.388661385470626,4
"142","STON2",-0.465356881910364,6.35204674562502,-10.7715928982484,0.00044399935762815,0.00482917600655417,0.384770913681698,4
"143","RAB38",-0.502335040229832,5.91885790289961,-10.756556253205,0.000446394420773915,0.00482917600655417,0.378289297770286,4
"144","MAD2L1BP",0.377857301369269,6.43494350176018,10.666834210908,0.000461024893225239,0.00495281604041281,0.339425574873558,4
"145","ZNF429",-0.63458526529617,7.40276340488177,-10.6061187331501,0.000471265140230114,0.00502791153059301,0.312941294346545,4
"146","GOLGA8J",-0.377902541760475,6.37254146404067,-10.5631291992533,0.00047868738712721,0.00503761488357683,0.294097894246502,4
"147","GOLGA8T",-0.377902541760475,6.37254146404067,-10.5631291992533,0.00047868738712721,0.00503761488357683,0.294097894246502,4
"148","PAX8",0.417121124746253,6.20761289240356,10.5400779210306,0.000482727209274649,0.00504580400505326,0.283962566712071,4
"149","EPC2",-0.829441251446238,5.62037020016756,-10.5134729505613,0.000487442744175319,0.0050569602337335,0.272237368256588,4
"150","ECPAS",0.373187667574202,6.67550913807683,10.4973280843211,0.00049033227864255,0.0050569602337335,0.265107743692201,4
"151","GOLGA8H",-0.394761125672981,6.22197987141856,-10.4186343438753,0.000504725800820736,0.0051709325421833,0.230200158730079,4
"152","APOBEC3G",-0.60945696632892,5.97138288639262,-10.3880218714985,0.000510466865591823,0.00518890933078706,0.216550328322669,4
"153","ZNF675",-0.450275628677264,6.48390693964903,-10.3736571999443,0.000513188834913006,0.00518890933078706,0.210131540369571,4
"154","STK38L",-0.746783021203415,5.56158164097304,-10.2867727321066,0.000530043487460538,0.00532452776039904,0.171119586629175,4
"155","APOBEC3B",-0.47730554830906,5.64677175598607,-10.2204760335547,0.000543369761102907,0.00540963353838938,0.141132631039643,4
"156","TRIM22",-0.362615722556153,6.47184527857521,-10.2056305532265,0.000546410792070463,0.00540963353838938,0.134391569936967,4
