"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"1","SQSTM1",-1.32743798651335,6.98290610860654,-13.3993981696516,1.81772100810723e-05,0.00950470189146429,3.69812319219288,6
"2","EPAS1",1.49114722639031,2.97935279424589,13.3147273024471,1.88163579094094e-05,0.00950470189146429,3.52469375774965,6
"3","NO_SITE_203",-1.38002698998004,5.37081959238872,-12.6825640846702,2.45204946657131e-05,0.00950470189146429,3.22205509813091,6
"4","LRIG1",-1.17480796602599,5.91818520157533,-12.6773060588294,2.45758290664881e-05,0.00950470189146429,3.21914161151023,6
"5","NO_SITE_149",-1.06443264386774,6.35964112617077,-11.5784651095403,4.0174451241239e-05,0.0124299752140393,2.96695479137086,6
"6","MAML2",1.09431410630741,6.58261917973007,10.2084722282732,7.90909226314975e-05,0.0203922762184878,2.3583602611043,6
"7","MXI1",0.741962822518108,3.63004390125365,8.10575835584196,0.000267841461450192,0.046996145587964,1.16547344734251,6
"8","IL6R",-0.918665117707234,3.93278868555466,-7.96544946944748,0.000293354347512854,0.046996145587964,1.04494218127497,6
"9","NO_SITE_210",-1.10670499810738,5.72274960048308,-7.92680065671215,0.000300872381086199,0.046996145587964,1.04165370388387,6
"10","RWDD3",-0.677673415516936,5.8259192800401,-7.65758442102685,0.000359942432789995,0.046996145587964,0.864507624491184,6
"11","RWDD3-DT",-0.677673415516936,5.8259192800401,-7.65758442102685,0.000359942432789995,0.046996145587964,0.864507624491184,6
"12","ARHGEF1",0.704947512594592,5.40403123990435,7.60526779443143,0.000372933790947491,0.046996145587964,0.819605017700854,6
"13","NO_SITE_211",-0.691709571964448,5.31358096812847,-7.47647763372983,0.000407310042831801,0.046996145587964,0.704726434586588,6
"14","IGF2BP3",-0.785419538384493,4.48128102617461,-7.23505646693293,0.000482200939718119,0.046996145587964,0.57000038640583,6
"15","HNF1B",1.59402939699693,7.68403632636159,7.27769041735692,0.000467881254175629,0.046996145587964,0.559906200007456,6
"16","CCND3",0.808964536512554,6.48991496169538,7.22381171455472,0.000486062268524515,0.046996145587964,0.519977369889854,6
"17","DDIAS",-0.60019693318016,6.46016328026111,-7.0984485969996,0.000531637702942468,0.0483790309677646,0.484056770065423,6
"18","FBN2",1.08326435322833,0.54272259316979,6.90914114881,0.000610217601522058,0.0489234849760533,0.347325114213656,6
"19","CCND1",0.827062231069133,7.02512069287078,6.92193807715852,0.000604498787691013,0.0489234849760533,0.290739698293003,6
"20","HNRNPD",-0.709131083642984,4.99370499303961,-6.86058669254859,0.000632494957673604,0.0489234849760533,0.264717074441591,6
"21","GAB3",-0.490393382144011,6.2456955793005,-6.31395489732362,0.000961223085851254,0.070810100657709,-0.179782124988972,6
"22","PHLDA1",-0.871870729442058,4.5031074723057,-6.22556264108789,0.00103129736722944,0.0725189557774521,-0.276177495736391,6
"23","PHLDA2",-0.648805911930062,3.97339745888924,-6.09765257829749,0.00114343809094916,0.0769086402912327,-0.353343886477045,6
"24","NO_SITE_135",-1.29061093812863,6.28462543317274,-6.03440425927529,0.00120406422185143,0.0776119729668399,-0.438881696531779,6
"25","PPARG",-1.20367502254256,5.10344085864477,-5.98413536634694,0.00125490835091826,0.0776537287548216,-0.486083081455538,6
"26","CDCA5",-0.452696323068204,5.94064545523217,-5.54009382267424,0.0018300735432607,0.0973701745104006,-0.816641721069615,6
"27","ZFPL1",-0.452696323068204,5.94064545523217,-5.54009382267424,0.0018300735432607,0.0973701745104006,-0.816641721069615,6
