"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"12373","NRTN",-0.0808915210948866,4.37153018998084,-1.42573367763662,0.197816706967752,0.310466550764308,-6.23125513498086,4
"12374","PRAMEF18",0.0796403261295093,3.63361444172064,1.42566649844345,0.197835348069955,0.310470714738198,-6.23133924495566,4
"12375","SMAGP",0.0907584219106872,4.09033492107591,1.42526553619584,0.197946641207907,0.310620268736675,-6.2318412148779,4
"12376","GOLGA8O",-0.0977959020941943,3.78325060267847,-1.42498944546133,0.198023307061438,0.310715465402881,-6.23218681216777,4
"12377","SARS",-0.0915013147872482,4.3239317229787,-1.42484504056773,0.198063416546618,0.310723075673639,-6.23236755695812,4
"12378","TMEM204",0.0929025304866634,4.23330890735422,1.42475520679721,0.198088372196362,0.310723075673639,-6.23247999265507,4
"12379","BROX",0.147074776406198,4.15211640484831,1.4247420971268,0.198092014273885,0.310723075673639,-6.2324964003617,4
"12380","CYP4F2",-0.0807559897600839,4.5168529355195,-1.42474156854892,0.198092161122594,0.310723075673639,-6.23249706191369,4
"12381","STRIP1",-0.0803356566399449,4.09034317820728,-1.42454327703557,0.198147257070038,0.310784394236578,-6.23274522817358,4
"12382","GATD1",-0.0862680251572856,3.99131291221613,-1.42417605966715,0.198249325966614,0.310919371744927,-6.23320475960736,4
"12383","ARHGAP35",0.0861316029031081,4.53878511662216,1.42350642788031,0.198435573197415,0.311186335776517,-6.2340425638937,4
"12384","MUL1",-0.0841466612173134,4.55681155868921,-1.42298742204935,0.198580034321153,0.311387733081594,-6.23469176710735,4
"12385","ORAOV1",0.080396259479989,4.10482331013588,1.42241814624554,0.1987385962669,0.311611207178598,-6.23540370359721,4
"12386","LUC7L",-0.111058777704327,4.10324004188718,-1.42230126326441,0.198771166063688,0.311637112368058,-6.23554985839976,4
"12387","FXYD2",-0.082985134810096,4.4651789526602,-1.42201701927072,0.198850391508706,0.311736155058333,-6.23590526045398,4
"12388","GPC3",-0.0900910324307975,4.21651049022434,-1.42190218321055,0.198882407040974,0.31176117713341,-6.23604883382835,4
"12389","FOXRED1",-0.0845413737794377,4.28360308904867,-1.42184257281818,0.198899027847315,0.311762064877472,-6.23612335903164,4
"12390","XK",-0.0811959012877042,3.84767575039707,-1.42141441974257,0.199018443828441,0.311924064625061,-6.23665858833719,4
"12391","RAD51AP1",0.110674653632058,4.35816503494973,1.42122809163802,0.199070432607939,0.311980367267659,-6.23689148770076,4
"12392","SCAF1",-0.111397225892995,3.91780902172381,-1.42082024586257,0.19918427120521,0.312133583161231,-6.23740121357363,4
"12393","DCAF4L1",-0.0844772311758085,3.94430199739787,-1.42023558701695,0.199347564057311,0.312364265829818,-6.23813178209595,4
"12394","OR13C8",-0.129192147070487,3.74388386576132,-1.41943228127796,0.199572119987216,0.312690898663204,-6.23913529769276,4
"12395","CAMK1G",0.0863623695723442,4.30422405024758,1.41929983560516,0.199609165608475,0.312712988767953,-6.23930072352019,4
"12396","SLC8A3",-0.092350548869716,3.74298428992294,-1.41926673231047,0.199618425705111,0.312712988767953,-6.23934206852111,4
"12397","PDGFC",-0.104557576951253,3.34974488076318,-1.41910166403052,0.199664606565382,0.312760102838844,-6.23954822592761,4
"12398","ARID2",0.105831142886994,3.73819531639997,1.41807860927153,0.199951038584763,0.313166151381317,-6.24082565086846,4
"12399","SPACA9",-0.0794197653556112,4.21856988953179,-1.41806061572759,0.199956079663059,0.313166151381317,-6.24084811380779,4
"12400","EIF4A1",-0.141821954666646,3.80028307548246,-1.41795213600043,0.199986473800664,0.313188494736701,-6.24098353540399,4
"12401","STRN",-0.0834560776438703,4.4845235090255,-1.41748160054317,0.200118357635704,0.313369759449055,-6.24157086714332,4
"12402","MAGEA8",-0.112998238861319,4.41078067532108,-1.41735638597049,0.200153466485186,0.313399465060138,-6.24172714460487,4
"12403","PAGE2",-0.0835377043780429,3.98531756727711,-1.41723362172008,0.200187893651605,0.313407144981844,-6.24188035658216,4
