"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol"
"ENSG00000003756",2149.94630934003,-0.214052963299491,0.0887259696756108,-2.41251759864768,0.0158427725873002,0.0738813518830137,"RBM5"
"ENSG00000003987",260.280459993139,0.168675558587774,0.306033292349866,0.551167349449481,0.581518960094901,0.78010515088923,"MTMR7"
"ENSG00000003989",100.251648476403,-4.43646811322268,1.60090457569554,-2.77122583105566,0.00558456800398659,0.0334399929427998,"SLC7A2"
"ENSG00000004059",5924.356416871,-0.144937040547359,0.0882093029585368,-1.64310379615501,0.100361459584922,0.270809451270468,"ARF5"
"ENSG00000004139",1106.2198705834,0.0128874789873604,0.12678720396401,0.101646527286923,0.919037247244439,0.967189406583739,"SARM1"
"ENSG00000004142",6183.99920748932,0.25318266070911,0.0885973455860797,2.85767772199362,0.00426753579575955,0.0270618209861044,"POLDIP2"
"ENSG00000004399",3972.74715400095,-0.106108427545795,0.117180476629461,-0.905512851610282,0.365193754544646,0.606577740998548,"PLXND1"
"ENSG00000004455",8395.79007398997,0.0463430273158418,0.0505560381052743,0.916666516061649,0.359317417272917,0.601189370157201,"AK2"
"ENSG00000004478",5212.30053779556,0.191866661861575,0.0867601418805408,2.21146090477531,0.0270039362910671,0.109491588063485,"FKBP4"
"ENSG00000004487",3640.43606119074,-0.0683500830811888,0.0592191689287257,-1.1541884885864,0.248422900969647,0.48427580162392,"KDM1A"
"ENSG00000004534",2031.40973992589,-0.0512354764949486,0.077558409736833,-0.660605041655677,0.508865634945705,0.728229999570392,"RBM6"
"ENSG00000004660",1347.34500667936,-0.180123243471513,0.112128964454557,-1.60639353397856,0.108187470689719,0.284833575871746,"CAMKK1"
"ENSG00000004700",4157.90550900141,-0.0938624526739743,0.158378840640126,-0.59264515572034,0.553418652435894,0.760279862839677,"RECQL"
"ENSG00000004766",1104.36103982525,0.0782281759799976,0.160921979029274,0.486124869032135,0.626878635563872,0.80931324616238,"VPS50"
"ENSG00000004777",742.7498852066,-1.02844694056479,0.166178402321002,-6.1888123017224,6.06192115694251e-10,2.34779168618091e-08,"ARHGAP33"
"ENSG00000004779",1830.84340198558,0.0173730043433366,0.0998554326811832,0.173981563915555,0.86187995111997,0.939050488449076,"NDUFAB1"
"ENSG00000004799",278.973814330557,0.818238856545673,0.163164644745938,5.01480487895981,5.30873118919924e-07,1.16579736914815e-05,"PDK4"
"ENSG00000004838",10.3115484282008,-1.3110754635157,0.951781783899775,-1.3774958563966,0.168358995002275,0.380836353589536,"ZMYND10"
"ENSG00000004864",3876.3791999046,0.355277678804951,0.0886046133172776,4.00969730021577,6.07966351126302e-05,0.000794698873257952,"SLC25A13"
"ENSG00000004866",1146.68843479168,0.023869244423835,0.0932674101623088,0.255922667760331,0.798010551015512,0.905824742806625,"ST7"
"ENSG00000004897",4907.3286489363,0.280784711091695,0.152644728202727,1.83946549872843,0.0658467479845231,0.203659729210662,"CDC27"
"ENSG00000004939",15.504358464686,-0.59187267795031,0.77777160315102,-0.760985198678418,0.446665907985781,0.680092678398556,"SLC4A1"
"ENSG00000004948",12.2355193565058,-1.72333705196495,1.51967117942006,-1.13401969801297,0.256786285424669,0.494514295883555,"CALCR"
"ENSG00000004961",1128.48060404418,0.540453980599843,0.0909270669431321,5.94381847748213,2.78457951098174e-09,9.59958650881616e-08,"HCCS"
"ENSG00000004975",2301.21290317989,-0.245909276559057,0.102409791111217,-2.40122818229361,0.0163401437257169,0.075590806028385,"DVL2"
"ENSG00000005007",4847.74878090861,-0.0688540574766336,0.103751116959413,-0.663646421306182,0.50691663881815,0.726650260444134,"UPF1"
"ENSG00000005020",4847.93525477675,0.307190432882837,0.153781511272381,1.99757714917195,0.0457625226566151,0.159363304398869,"SKAP2"
"ENSG00000005022",13148.3667580116,0.243993081444779,0.0959263322617604,2.54354644540124,0.010973346727124,0.0560667040780931,"SLC25A5"
"ENSG00000005059",692.92611305886,-0.58860688548314,0.111872806363998,-5.26139376148305,1.42967488029638e-07,3.55154529087199e-06,"MCUB"
"ENSG00000005073",81.262829299846,0.421668159996217,0.23877120569374,1.76599250638735,0.0773971060691947,0.22584987763918,"HOXA11"
"ENSG00000005075",2394.04006479778,-0.278379897051805,0.147264979726401,-1.89033331324935,0.0587133960789161,0.189442576828239,"POLR2J"
"ENSG00000005100",1388.12193387722,0.0827278312396593,0.0747350261161487,1.10694858273132,0.268316159307641,0.50760017732562,"DHX33"
"ENSG00000005156",1533.98469363284,-0.0825717805876546,0.078248709176217,-1.05524783037254,0.291311994062924,0.532878916253378,"LIG3"
"ENSG00000005175",2487.6663278849,0.373893646633381,0.161714850418433,2.31205511222958,0.0207746463908675,0.0902833090462879,"RPAP3"
"ENSG00000005187",552.939316176526,0.396550545637865,0.184815089728047,2.14566108330973,0.0319000281987459,0.12302855975491,"ACSM3"
"ENSG00000005189",271.10619184762,-0.614655452788826,0.150155858461882,-4.09344969343877,4.25002318675314e-05,0.00058186102980735,"REXO5"
"ENSG00000005194",1973.87689612905,0.289166283339196,0.0734703211099081,3.93582441141937,8.29115791975604e-05,0.00102866569445109,"CIAPIN1"
"ENSG00000005206",2682.55497101292,-0.304596720521879,0.11745509588829,-2.59330357885517,0.0095058820951109,0.0501162657815277,"SPPL2B"
"ENSG00000005238",880.799140996873,0.557335447982752,0.14064086550224,3.96282720525404,7.40673912248036e-05,0.000937075929415617,"ATOSB"
"ENSG00000005243",369.868370668541,-0.020596823612383,0.152566230204374,-0.135002507335942,0.892609891914271,0.953112575437002,"COPZ2"
"ENSG00000005249",427.671176640562,1.26764245885554,0.195766999555483,6.47526121222628,9.46480587527325e-11,4.08344080591356e-09,"PRKAR2B"
"ENSG00000005302",1174.80997956238,0.0936285268289933,0.096954358182048,0.96569693807049,0.334195852108899,0.57676196199033,"MSL3"
"ENSG00000005339",2196.03062310892,-0.101807769616972,0.0782787508036158,-1.30057989648283,0.193402291992102,0.415853748374285,"CREBBP"
"ENSG00000005436",1176.17498538122,0.17717956876109,0.131290098033864,1.34952727901376,0.177167664392914,0.392316417270182,"GCFC2"
"ENSG00000005448",784.254336626877,-0.610880197732452,0.125273061240904,-4.87638915886081,1.08045353779567e-06,2.2071404362784e-05,"WDR54"
"ENSG00000005469",1087.29427397264,0.297603509169018,0.132840702185179,2.2403036439401,0.0250712168486902,0.103723421627211,"CROT"
"ENSG00000005471",10.9675748141143,0.350278184331571,1.05613811524722,0.331659448016018,0.74014642478889,0.876489187250002,"ABCB4"
"ENSG00000005483",3023.76170594915,-0.0752314474598164,0.0814089671744799,-0.924117453776025,0.355425166936823,0.597225240334581,"KMT2E"
"ENSG00000005486",3441.69390761489,0.353115626429485,0.122220434048536,2.88917012264297,0.00386260041116798,0.0249698866733143,"RHBDD2"
"ENSG00000005700",4033.33172507501,0.340014006818746,0.187535512882461,1.81306463822589,0.0698218524076077,0.211955747701281,"IBTK"
"ENSG00000005801",2055.59427320715,0.220882385296964,0.163046971770009,1.35471626917755,0.175507972405579,0.390120268649266,"ZNF195"
"ENSG00000005810",1536.62112533496,0.12605546191532,0.106986117466537,1.17824129803335,0.238700422776251,0.472836125217975,"MYCBP2"
"ENSG00000005812",2722.66814084884,0.236990921736545,0.139854597861963,1.69455223753499,0.0901603942016121,0.251805030282938,"FBXL3"
"ENSG00000005844",23.0971409795963,0.336251747828988,0.671783818021874,0.500535646748847,0.616697962677013,0.801864364994209,"ITGAL"
"ENSG00000005882",1157.8682426383,-0.446108805967867,0.104134326652428,-4.28397455775422,1.83583915116546e-05,0.000278034674204093,"PDK2"
"ENSG00000005884",85396.5914479394,0.270884246846086,0.102282420652255,2.64839495505345,0.00808749788035985,0.0443585312035325,"ITGA3"
"ENSG00000005889",1164.49956602971,-0.0561378035499806,0.151135988151534,-0.371439021483718,0.710310566090294,0.859275052682358,"ZFX"
"ENSG00000005893",21383.2550264562,0.243920979957152,0.143682165534421,1.69764270360136,0.0895752178436241,0.250678193430099,"LAMP2"
"ENSG00000005961",23.8685257500594,-0.908339866502613,0.448747245475494,-2.02416811615219,0.0429528569510049,0.152727451205322,"ITGA2B"
"ENSG00000006007",2929.1279229264,0.271819642335686,0.0706547263071779,3.84715441616638,0.000119497659363955,0.00141160225908147,"GDE1"
"ENSG00000006015",1127.3508703368,-0.0214138287783683,0.151896773031748,-0.140976192916834,0.887888749791085,0.951047205294813,"REX1BD"
"ENSG00000006016",284.974136827663,0.0369684934787008,0.181677179550242,0.203484518915472,0.838756344683412,0.92805109582748,"CRLF1"
"ENSG00000006025",1420.7040180124,-0.18390891747437,0.130508502167028,-1.40917192689101,0.158784336627944,0.36600029526553,"OSBPL7"
"ENSG00000006042",1068.53366181405,-0.0492904796742706,0.116476780615206,-0.423178589019446,0.672164967042514,0.836824234721561,"TMEM98"
"ENSG00000006047",22.715118140467,0.195056833005284,1.26598327457298,0.154075363334542,0.877550313514203,0.946541683655852,"YBX2"
"ENSG00000006062",2982.19644580869,0.048168261915396,0.0963637927600182,0.499858510502518,0.617174708068101,0.802056846323558,"MAP3K14"
"ENSG00000006118",22214.2219995472,0.0234056541859322,0.111280321067534,0.210330577422829,0.833409671686973,0.925121386556434,"TMEM132A"
"ENSG00000006125",9372.48059800172,0.22735438911125,0.0787096957087552,2.88851820686128,0.00387061620526662,0.0250069820146087,"AP2B1"
"ENSG00000006194",1583.48872563833,-0.0277587451453017,0.0848672826682892,-0.327084175109024,0.743604220552053,0.878074349804973,"ZNF263"
"ENSG00000006210",1069.5233921867,1.11043781497794,0.121592931813402,9.13242076177611,6.69844072188783e-20,7.90848162648692e-18,"CX3CL1"
"ENSG00000006282",5912.47320957569,0.0485143624681314,0.0956037359641133,0.507452579952965,0.611837300787576,0.798488689629467,"SPATA20"
"ENSG00000006283",11.2612015028741,-0.580729904124747,0.865053970976695,-0.671322164406771,0.502015317844136,0.722854657390154,"CACNA1G"
"ENSG00000006327",19765.0750998281,-0.183259385783971,0.116216418703928,-1.57688033952278,0.114823061149379,0.29671857176281,"TNFRSF12A"
"ENSG00000006432",647.86221229807,-0.247393695616573,0.10545001605738,-2.34607546652201,0.0189722656308952,0.0841848763900705,"MAP3K9"
"ENSG00000006451",3204.87647545148,0.14784519554816,0.0823703552718568,1.79488354833736,0.0726722556348718,0.217749042671822,"RALA"
"ENSG00000006453",2494.70545599251,-0.120400629767779,0.0651730119042227,-1.84740011624318,0.0646891723692741,0.201585919639707,"BAIAP2L1"
"ENSG00000006459",373.320926022354,-0.165555079641166,0.165630153999136,-0.999546734962456,0.31752991131467,0.559762129924553,"KDM7A"
"ENSG00000006468",549.108912214169,-0.100198039719878,0.212805015962157,-0.470844351421193,0.637751889896768,0.81479315495683,"ETV1"
"ENSG00000006530",2268.01791449047,0.0773061188621044,0.0735565384032312,1.05097548824713,0.293269847779706,0.534590010562161,"AGK"
"ENSG00000006534",3983.95247663567,0.126665555780786,0.0901477941276097,1.40508768968305,0.159995204268187,0.36782134146997,"ALDH3B1"
"ENSG00000006576",2646.93194047454,0.0183860881315124,0.251344530309931,0.0731509379131531,0.941686007605163,0.975950923070411,"PHTF2"
"ENSG00000006606",32.9847610336697,-0.873364877531009,0.361555081618284,-2.41557904157208,0.0157102123034458,0.0733722378102234,"CCL26"
"ENSG00000006607",983.403493385264,0.187113994549845,0.0841352772093457,2.22396598378427,0.0261507329707411,0.107000204217901,"FARP2"
"ENSG00000006611",55.0746052656572,0.318958382042851,0.304965012600826,1.04588516342477,0.295614055122695,0.537467994319976,"USH1C"
"ENSG00000006625",1893.64491592576,-0.128820269331401,0.0974658862390647,-1.32169597283946,0.18626941022564,0.405355551478005,"GGCT"
"ENSG00000006634",1375.72609009632,-0.274779726630485,0.149219397231311,-1.84144777240011,0.0655559675364533,0.203076463126042,"DBF4"
"ENSG00000006638",24.7287970078817,0.262936615454872,0.454549604555476,0.578455272691326,0.562956786308546,0.766811253401295,"TBXA2R"
"ENSG00000006652",2828.59538153333,0.364030988236711,0.111470158852613,3.26572593045317,0.00109183867580625,0.00903458559800563,"IFRD1"
"ENSG00000006695",715.507995194374,0.313659156123118,0.0973973152647867,3.220408645458,0.00128007983781638,0.0102422705906023,"COX10"
"ENSG00000006704",2921.69706267577,0.0943966764787764,0.0773360978071325,1.22060304509016,0.222236352841661,0.452718952542011,"GTF2IRD1"
"ENSG00000006712",3262.66255784605,-0.233664597906614,0.112077204269068,-2.08485391325114,0.0370825631468432,0.137486592386405,"PAF1"
"ENSG00000006715",3280.18661928996,0.44563955124074,0.0999885711231854,4.45690488657663,8.3151473483568e-06,0.0001372937111052,"VPS41"
"ENSG00000006740",27.5010033304065,-0.135038648211497,0.564750777634721,-0.23911192964986,0.811018791533625,0.912725612595382,"ARHGAP44"
"ENSG00000006744",3481.38478663141,0.138053621179745,0.0988567583607356,1.3965015995768,0.162563499254016,0.371515708566779,"ELAC2"
"ENSG00000006747",469.830793164654,0.0790055176480751,0.451044430402803,0.175161275303898,0.86095291168762,0.938522012442796,"SCIN"
"ENSG00000006756",1888.56970355697,0.178096893235395,0.0919588753491181,1.93670151531603,0.0527818404316105,0.176206934612065,"ARSD"
"ENSG00000006757",298.696222271219,0.579454987642465,0.417638363598615,1.38745632142015,0.165302661163999,0.37612260656096,"PNPLA4"
"ENSG00000006788",29.823551578188,-2.50168273926865,0.498613835653682,-5.01727501401752,5.2409520208188e-07,1.15206512890071e-05,"MYH13"
"ENSG00000006831",7088.75462749378,0.0735562909138301,0.0655031282830512,1.12294317602634,0.261461628758314,0.499799561937028,"ADIPOR2"
"ENSG00000006837",96.515330587877,-0.0391099478072284,0.289274820997085,-0.135199972373753,0.892453768936117,0.953038551149443,"CDKL3"
"ENSG00000007047",1578.95951162095,0.233386693775686,0.126353804482961,1.84708877370731,0.0647342752602072,0.201668986340495,"MARK4"
"ENSG00000007062",12.7749846857577,0.0858215326887341,0.524643041667396,0.163580808040416,0.870061154136851,0.94352304859775,"PROM1"
"ENSG00000007080",4197.98928709413,0.0526983281966578,0.134687375127348,0.391264052379304,0.69560206721836,0.850477222655486,"CCDC124"
"ENSG00000007168",4979.57970372571,0.155020543321892,0.0886290433991946,1.74909417247868,0.0802747423984314,0.231829740014407,"PAFAH1B1"
"ENSG00000007202",8069.24927183789,0.22627561073486,0.0825161575373861,2.74219761908254,0.00610296120390697,0.0357103725120696,"BLTP2"
"ENSG00000007255",693.941562285983,-0.264157313867614,0.150780367784056,-1.75193440465627,0.0797850877789097,0.230779837674507,"TRAPPC6A"
"ENSG00000007264",30.0509909872869,0.733020204226348,0.446663071214219,1.64110321955582,0.100775990552553,0.271572064367907,"MATK"
"ENSG00000007341",1265.31477445087,0.140192694365485,0.0806485400242265,1.73831658109833,0.0821550462912898,0.235710062262441,"ST7L"
"ENSG00000007372",557.472631538794,-0.675148216164968,0.119483522849738,-5.65055498919319,1.59930634009794e-08,4.79137342817883e-07,"PAX6"
"ENSG00000007376",1489.25751402064,0.0125486922373775,0.123473964257471,0.101630269286654,0.919050152421807,0.967189406583739,"RPUSD1"
"ENSG00000007384",2355.36157321032,-0.14927010820731,0.100230183371745,-1.48927302321378,0.136415488473122,0.331878719468485,"RHBDF1"
"ENSG00000007392",2515.2702401336,0.0220734277820635,0.102112199848353,0.216168369840674,0.828856507861092,0.92286614169394,"LUC7L"
"ENSG00000007402",59.8958899083904,-0.246710235590456,0.338577045014035,-0.728667933114687,0.466204812676805,0.696708067385276,"CACNA2D2"
"ENSG00000007516",429.558994859295,-0.0686732564360037,0.14511562337209,-0.473231309215543,0.636048162781491,0.814071698592981,"BAIAP3"
"ENSG00000007520",1953.78183145286,0.142377164707061,0.14653820537572,0.971604397242411,0.331247394118808,0.573551670002541,"TSR3"
"ENSG00000007541",2011.10468601852,-0.172151444080476,0.126114200698934,-1.36504408802815,0.172239193520773,0.385842372002068,"PIGQ"
"ENSG00000007545",1363.01948841901,-0.59904788373111,0.118170092818769,-5.0693696640303,3.99135350359718e-07,9.0360951483499e-06,"CRAMP1"
"ENSG00000007866",667.80491692557,-0.137119844429473,0.128270693414943,-1.06898809680481,0.285075033039518,0.526892392654696,"TEAD3"
"ENSG00000007923",3166.93898386173,0.181898137766943,0.0828592382852891,2.19526683482965,0.0281444624729877,0.112721575033159,"DNAJC11"
"ENSG00000007944",142.818259948191,0.133056880688997,0.192990384947841,0.689448237149008,0.490541236805571,0.714639154039828,"MYLIP"
"ENSG00000007952",10.3509716082952,0.459434034630545,0.615690207065305,0.746209748601399,0.455540720106349,0.687348784769508,"NOX1"
"ENSG00000007968",109.982628401901,-1.09589927585579,0.282816804018888,-3.87494399301183,0.000106649225566788,0.00127979070680145,"E2F2"
"ENSG00000008018",8441.37573978958,0.0649205695321283,0.0679287777306334,0.955715260909979,0.339216110230698,0.581620533009842,"PSMB1"
"ENSG00000008056",14.0060595125187,0.179498421047375,0.632565663580621,0.283762510964205,0.776592385944735,0.895461429512137,"SYN1"
"ENSG00000008083",680.199618265772,0.494456814038228,0.102793345662482,4.8102025559296,1.50777421983782e-06,2.99103178569454e-05,"JARID2"
"ENSG00000008086",1735.46959738174,-0.426882869388037,0.132430758134872,-3.22344201150977,0.00126659940756475,0.0101587008729444,"CDKL5"
"ENSG00000008128",1508.31685173035,-0.0477167968846078,0.116219020942106,-0.410576483073091,0.681383110700653,0.842431790266014,"CDK11A"
"ENSG00000008130",2184.62382272855,-0.0462316323399232,0.111743206689505,-0.413731033049595,0.679071097198923,0.841017383678546,"NADK"
"ENSG00000008196",56.9814783453802,-0.327038675330065,0.281853756658169,-1.160313345501,0.245921252930435,0.481364712929169,"TFAP2B"
"ENSG00000008226",401.610294893724,0.213380382618991,0.172220636194673,1.23899427695641,0.215347617507609,0.444332770879178,"DLEC1"
"ENSG00000008256",1596.56371443667,0.200120591522788,0.0898766320645655,2.22661427031473,0.0259730644013416,0.106491503781453,"CYTH3"
"ENSG00000008277",231.284345038426,0.723921044531417,0.241410269249575,2.99871685981598,0.00271119134425306,0.0187166808927372,"ADAM22"
"ENSG00000008282",6982.65194853314,0.252291964490062,0.166666877226754,1.51374987452854,0.13008929015468,0.322047512878781,"SYPL1"
"ENSG00000008283",1961.30771395115,0.168854018069948,0.100071952798666,1.68732610234622,0.0915406645651267,0.254395468723131,"CYB561"
"ENSG00000008294",9202.99420876684,0.280522528333003,0.084552189899764,3.31774408995864,0.000907475863452538,0.00776123430063747,"SPAG9"
"ENSG00000008300",168.332581216087,-0.0630862318623817,0.34535098830189,-0.182672799555549,0.85505475942147,0.935780074237001,"CELSR3"
"ENSG00000008311",542.704645367402,0.21352364574548,0.201512904387472,1.05960283980084,0.289325321130478,0.530692397977986,"AASS"
"ENSG00000008323",20.3378922635311,0.171971734244677,0.513029643423977,0.335208182312686,0.737468050156253,0.87457891828482,"PLEKHG6"
"ENSG00000008324",498.542387921925,-0.090125104447465,0.106444641538665,-0.846685217261292,0.397170600580107,0.635797229096016,"SS18L2"
"ENSG00000008382",518.278334770978,-0.0300855840962231,0.158908222425451,-0.189326792767676,0.849836697457154,0.933216709685724,"MPND"
"ENSG00000008394",15502.9832316614,0.320346559519987,0.114075820201016,2.80818984211988,0.00498208475773786,0.0305618160901287,"MGST1"
"ENSG00000008405",1655.56444806158,0.480143837340816,0.0972381170291668,4.93781504630324,7.90027143266723e-07,1.6794768699068e-05,"CRY1"
"ENSG00000008438",13.307069628882,0.276883084228952,0.669513163540603,0.413558835445004,0.679197225576989,0.841017383678546,"PGLYRP1"
"ENSG00000008441",1593.34627565737,0.404417691304722,0.11042992552501,3.66221103004484,0.00025004774021876,0.00267632699957461,"NFIX"
"ENSG00000008513",1533.01304716936,0.755990086297748,0.0997722378708817,7.57715876109843,3.53204468464296e-14,2.31533436641073e-12,"ST3GAL1"
"ENSG00000008516",238.21764180183,-0.306353119782746,0.2596220119531,-1.17999670936256,0.238001523685793,0.471837086451374,"MMP25"
"ENSG00000008517",13420.0167591064,0.402425830094396,0.110629981359308,3.63758381904975,0.000275207644881137,0.00291386793475997,"IL32"
"ENSG00000008710",3056.47256146246,-0.646181194539786,0.145548884030056,-4.43961627631821,9.01194146512128e-06,0.000147578101844939,"PKD1"
"ENSG00000008735",905.761036551045,-0.0751819512233454,0.155723868369529,-0.482790159341152,0.629244738752286,0.810452461173032,"MAPK8IP2"
"ENSG00000008838",2421.78482641977,-0.0529606111763729,0.119740956082749,-0.442293204505347,0.65827704773794,0.827699053439745,"MED24"
"ENSG00000008853",574.26585087418,0.0927514623532707,0.137018248887224,0.676927804190608,0.498451761992677,0.720368587914392,"RHOBTB2"
"ENSG00000008869",1664.99767140995,0.00817347096716055,0.103821811903316,0.0787259518719639,0.937250602930698,0.974066409860773,"HEATR5B"
"ENSG00000008952",7633.52206625111,0.278775315309887,0.141173748656455,1.974696556286,0.04830259397687,0.165867859848642,"SEC62"
"ENSG00000008988",20745.5222821158,-0.0390448790159967,0.0955760277495413,-0.408521675731435,0.682890720329485,0.843245626317786,"RPS20"
"ENSG00000009307",22457.9318813869,0.280798658133686,0.0903900188338845,3.1065228413076,0.0018930168339136,0.0140118755510377,"CSDE1"
"ENSG00000009335",5479.45017434792,0.331283688839183,0.0639889232702752,5.17720367695379,2.25236282599432e-07,5.3821422914946e-06,"UBE3C"
"ENSG00000009413",1325.57555038857,0.348882082101479,0.126891005589402,2.74946266270759,0.00596930631409307,0.0351436907928911,"REV3L"
"ENSG00000009694",16.3301358286922,-0.379920966625536,0.572499063046356,-0.663618495031097,0.506934516849005,0.726650260444134,"TENM1"
"ENSG00000009724",55.4814846730479,-0.183086875182011,0.306173691870894,-0.597983693710739,0.549850813474773,0.757463387736403,"MASP2"
"ENSG00000009780",364.098599168049,0.163911968920109,0.132730926190959,1.23491919798924,0.21686057774509,0.446075631126668,"FAM76A"
"ENSG00000009790",132.926678540233,-0.183195674854592,0.244580167060976,-0.749020973597257,0.453844564184874,0.685967831887937,"TRAF3IP3"
"ENSG00000009830",1081.19296672174,0.0535252928951358,0.0941452270708113,0.568539633505549,0.569668601670687,0.771931537250912,"POMT2"
"ENSG00000009844",3152.48533353357,0.354351787807308,0.122893749621376,2.88339959435717,0.00393408040390706,0.0252979225973058,"VTA1"
"ENSG00000009950",83.9362760979093,-0.267086688275663,1.1508978873734,-0.232068101962732,0.816485119544348,0.91577778360457,"MLXIPL"
"ENSG00000009954",6996.58906313057,-0.0996984435674287,0.0619064516634021,-1.61046935963168,0.107295429323885,0.283470600090532,"BAZ1B"
"ENSG00000010017",1642.47259223011,0.157971829842379,0.085135928169975,1.85552484407036,0.0635213148419182,0.198827089347167,"RANBP9"
