"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"77","MBD3L4",-1.64785841946797,5.62002559481868,-61.1590696254871,2.5010053848024e-09,4.96032734652477e-08,12.5440477810634,6
"78","MBD3L5",-1.64785841946797,5.62002559481868,-61.1590696254871,2.5010053848024e-09,4.96032734652477e-08,12.5440477810634,6
"79","RUNX1",-1.39279448008016,5.30879436001634,-60.1555985119974,2.75081535294719e-09,5.31938918876162e-08,12.4860311259598,6
"80","CHMP4C",-2.39915988348634,4.75075910435039,-60.400698371246,2.68719546856952e-09,5.26214099984437e-08,12.4602880151824,6
"81","TNFRSF10A-DT",-3.1841535635404,3.14178737367916,-58.9127475317412,3.10195665458051e-09,5.80966622459467e-08,12.3463192374083,6
"82","MKI67",-1.6026104307797,5.71274691431089,-58.6201175009569,3.19212429922784e-09,5.80966622459467e-08,12.3393793288099,6
"83","CDKN1C",-3.13515760545241,4.2189217138607,-58.9014747251207,3.10537432244629e-09,5.80966622459467e-08,12.312183485698,6
"84","AKAP1",-1.96365061742949,4.78444498915807,-58.637977006927,3.1865339295293e-09,5.80966622459467e-08,12.2985025686078,6
"85","SETD1B",-1.82429234607205,4.84125186057027,-58.0980173532235,3.36075372714916e-09,6.00611821267825e-08,12.26784833217,6
"86","KRT8",-4.76924476108261,2.90890402562762,-58.7952744495482,3.13778973428395e-09,5.80966622459467e-08,12.1980578148119,6
"87","CAPN6",-2.52306683732598,5.40730512111946,-58.0472143156472,3.37771353912739e-09,6.00611821267825e-08,12.1654088294308,6
"88","AGAP6",-1.34545048946772,5.85816070284535,-56.8636887700849,3.80275881383154e-09,6.29281899966593e-08,12.1633486353212,6
"89","KIF14",-2.75367823734241,4.81425618444114,-57.2087008753568,3.67268287509143e-09,6.24356088765543e-08,12.1600776622437,6
"90","PML",-2.39005180376726,4.97124039796178,-57.8363562052393,3.44918723291193e-09,6.0635143742213e-08,12.1352009225269,6
"91","ZNF280C",-1.59602935499459,5.75107956021204,-57.3902309418361,3.60634149857441e-09,6.19890033143847e-08,12.1247865946276,6
"92","HOXC13",-2.59877341214434,4.258618922985,-56.909852117666,3.78504481309036e-09,6.29281899966593e-08,12.0862024841492,6
"93","LRIG1",-1.08975712996748,5.84144105602184,-57.501641258732,3.56632210137777e-09,6.19890033143847e-08,12.0706846779002,6
"94","GOLGA8N",-1.43398242530188,5.40850981511149,-56.8094630372744,3.82369092416676e-09,6.29281899966593e-08,12.0384506056061,6
