"","Gene","EffectSize","Avg","t_stat","p.value","q.value","log_odds","min_samples"
"374","CT47A7",0.449006019879573,6.70777884024282,19.634232131646,1.61918584573118e-06,6.56687344394158e-06,5.21337641332372,6
"375","CT47B1",0.449006019879573,6.70777884024282,19.634232131646,1.61918584573118e-06,6.56687344394158e-06,5.21337641332372,6
"376","SMYD1",-0.704530799667673,6.02487506674305,-19.6059616234354,1.63256773169055e-06,6.59420961077097e-06,5.17855447286499,6
"377","BLM",-0.704179837685873,5.94842276658879,-19.9202844705668,1.49076053300379e-06,6.18285936878514e-06,5.17264026400714,6
"378","CRTC3-AS1",-0.704179837685873,5.94842276658879,-19.9202844705668,1.49076053300379e-06,6.18285936878514e-06,5.17264026400714,6
"379","WT1",0.683664446421516,6.62109208081129,19.4789875327788,1.69429065764239e-06,6.80796791525396e-06,5.16190685279639,6
"380","ROBO2",-0.747371229954095,6.06504423019457,-19.4868794133981,1.69037565258641e-06,6.80796791525396e-06,5.15839463132391,6
"381","PITX1",-1.03938326516274,4.66693984713887,-19.6430647274971,1.61503127756525e-06,6.56687344394158e-06,5.1570492013681,6
"382","BRCA1",-0.503535464420701,5.99516650352855,-19.77376918086,1.55498726847429e-06,6.40551116180614e-06,5.15489094501043,6
"383","LOC124903675",-0.909936687403958,5.99345197696654,-19.7695898383532,1.55686631987014e-06,6.40551116180614e-06,5.11832900371376,6
"384","RBMY1E",-1.17156764792465,5.84753962925768,-19.6970274274563,1.58991826169236e-06,6.52414734970314e-06,5.10117369825484,6
"385","TNPO1",-0.55830096619345,5.7580974407492,-19.6528117261286,1.61046107841523e-06,6.56687344394158e-06,5.04096738886579,6
"386","EOMES",-0.595809345670228,6.0654125041068,-18.8095413657612,2.06865560289867e-06,8.0609829160812e-06,4.99587404220654,6
"387","PHACTR2",-0.720061864434349,5.88768421607079,-19.248200057398,1.81361575376263e-06,7.26855847427664e-06,4.97359804976422,6
"388","PPWD1",0.451051233006667,6.86158721777307,18.835098189679,2.05269107868131e-06,8.0189724715151e-06,4.91905849419704,6
"389","EGFR",-0.494553592835374,5.53223738001977,-18.7107256296618,2.13176530229959e-06,8.24460230664366e-06,4.91192905394753,6
"390","ZNF431",-1.0822493292552,6.66254316953523,-19.0810331986563,1.90621040873652e-06,7.50358143082798e-06,4.90545185255016,6
"391","IRF2",-0.657030271607311,5.89484372091458,-19.1453108055652,1.86996649577177e-06,7.43154349302386e-06,4.90040668171835,6
"392","RBMY1F",-0.802329715126241,6.00971072880607,-18.9989426960249,1.95370078775835e-06,7.6710028392441e-06,4.86612752454859,6
"393","MPHOSPH9",-0.444692750792396,6.08100518131265,-19.175361510184,1.8532989950372e-06,7.38931326114057e-06,4.85597763377391,6
"394","MTRFR",-0.444692750792396,6.08100518131265,-19.175361510184,1.8532989950372e-06,7.38931326114057e-06,4.85597763377391,6
"395","NPY4R",-0.899843255072992,5.81841002799846,-19.1303992947479,1.8783022015335e-06,7.43154349302386e-06,4.84038054000761,6
"396","NPY4R2",-0.899843255072992,5.81841002799846,-19.1303992947479,1.8783022015335e-06,7.43154349302386e-06,4.84038054000761,6
